date,15:45:00,15:50:00,15:54:00
2023-01-11,126.049998,126.16667,126.26
2023-01-12,127.78,128.065002,127.98334
2023-01-13,128.47666,128.42333,128.57667
2023-01-17,128.85,128.90667,128.88333
2023-01-18,128.66,128.59,128.45333
2023-01-19,125.20333,125.21666,125.049998
2023-01-20,128.043335,128.17667,128.34
2023-01-23,134.47666,134.68333,134.87333
2023-01-24,133.27666,133.62,133.74334
2023-01-25,134.18667,134.13333,134.0033366
2023-01-26,135.88,136.079997,136.21
2023-01-27,136.39,136.083333,135.87667
2023-01-30,132.48666,132.53334,132.29
2023-01-31,133.69667,133.75334,134.29667
2023-02-01,142.58333,141.34667,141.26
2023-02-02,143.49666,144.0033366,144.38333
2023-02-03,141.98666,141.92667,142.1625
2023-02-06,139.69833,139.89667,139.79333
2023-02-07,143.90333,144.069997,144.80667
2023-02-08,141.21334,141.56333,141.12
2023-02-09,141.31333,141.65667,141.847
2023-02-10,138.96334,139.19667,139.2
2023-02-13,141.28666,140.77334,140.98334
2023-02-14,144.079997,143.85667,144.12667
2023-02-15,143.64667,144.039998,143.84
2023-02-16,141.079997,141.1258,141.17667
2023-02-17,138.48666,138.64667,138.47334
2023-02-21,134.26,134.31333,134.13
2023-02-22,132.87,132.92667,133.2
2023-02-23,138.23666,138.039998,137.87333
2023-02-24,134.94333,134.95,135.17333
2023-02-27,136.37693,136.20333,136.19667
2023-02-28,137.056671,136.77,136.96334
2023-03-01,136.74133,136.63333,136.56667
2023-03-02,138.12333,137.87,137.58667
2023-03-03,139.82667,139.76666,139.82333
2023-03-06,138.089996,138.31,137.99666
2023-03-07,136.77334,136.83333,136.65333
2023-03-08,140.37667,140.24334,140.37333
2023-03-09,137.73334,138.10333,137.96666
2023-03-10,134.77666,134.85333,135.0
2023-03-13,135.82667,135.46666,135.36333
2023-03-14,137.77666,137.99666,138.046672
2023-03-15,136.70333,136.49334,136.27666
2023-03-16,142.74666,142.60597,142.6
2023-03-17,141.99,141.8345,142.073334
2023-03-20,143.31667,143.69333,143.51
2023-03-21,144.1478,143.97,143.79667
2023-03-22,144.29333,143.81667,142.84
2023-03-23,145.46666,146.18333,145.89333
2023-03-24,142.96666,142.89333,142.67
2023-03-27,141.69,141.53,141.68667
2023-03-28,139.70333,139.91,140.13667
2023-03-29,145.58333,145.40333,145.10667
2023-03-30,147.35333,147.33667,147.38
2023-03-31,147.80667,147.63333,147.97
2023-04-03,146.74334,146.66667,146.6
2023-04-04,143.53,143.82,143.93
2023-04-05,141.35333,141.32833,141.55833
2023-04-06,141.26334,141.073334,140.92
2023-04-10,143.36333,143.37,143.18333
2023-04-11,142.87667,142.81333,142.58667
2023-04-12,140.44167,140.24666,140.19
2023-04-13,141.86667,141.53666,141.38667
2023-04-14,141.069997,140.99413,140.89
2023-04-17,140.66333,140.87667,141.046672
2023-04-18,141.52,141.505,141.64
2023-04-19,140.019999,140.10667,140.25334
2023-04-20,139.56227,139.56,139.8
2023-04-21,138.51666,138.76334,138.87333
2023-04-24,138.23334,138.18513,138.15333
2023-04-25,133.89333,134.013336,133.97334
2023-04-26,134.073364,133.97084,134.13333
2023-04-27,134.86667,135.046672,135.0033366
2023-04-28,137.27,137.10667,137.089996
2023-05-01,138.88667,138.93333,138.90667
2023-05-02,137.50274,137.73666,137.85
2023-05-03,136.285,136.26666,136.20667
2023-05-04,135.20667,135.35,135.32
2023-05-05,,138.47,138.38667
2023-05-08,138.95667,138.78666,138.89667
2023-05-09,136.32333,136.61333,136.56667
2023-05-10,138.26666,137.92,138.063334
2023-05-11,136.89667,136.78,136.88667
2023-05-12,136.69333,136.67333,136.845
2023-05-15,140.38333,140.45,140.53
2023-05-16,140.87333,140.69333,140.46334
2023-05-17,144.12,144.17333,143.91
2023-05-18,148.44,148.63667,148.42667
2023-05-19,147.59,147.54667,147.65166
